slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
allied-blenders-distillers-private-limited-gaganpahad,Allied Blenders & Distillers Private Limited Gaganpahad,India,in-mca,L15511MH2008PLC187368,Allied Blenders and Distillers Limited,self,website-regno,low,,https://www.abdindia.com/contact-us/,"CIN printed on the distillery's website (https://www.abdindia.com/contact-us/); not in the 2015 MCA snapshot (incorporated later or other state); name from page: 'Allied Blenders and Distillers Limited'; page context: 'you have a query, feedback or message for us, get in touch via any of the methods listed below. Registered Office: Allied Blenders and Disti'"
amber-distilleries-limited,Amber Distilleries Limited,India,in-mca,U15200MH1985PLC035072,AMBER DISTILLERIES LIMITED,self,mca-bulk-name,medium,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 15-01-1985, ROC RoC-Mumbai, Maharashtra; registered office A-47, ROAD NO. 11, WAGLE INDUSTRIAL ESTATE, M.I.D.C., THANE Maharashtra INDIA 400604 (city agrees); activity: Manufacturing (Food stuffs)"
amrut-distilleries-private-limited,Amrut Distilleries Private Limited,India,in-mca,U51101KA1972PLC002246,AMRUT DISTILLERIES LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"registered/head office pin; MCA status ACTIVE (2015 snapshot); registered 14-09-1972, ROC RoC-Bangalore, Karnataka; registered office 36,SAMPANGI TANK ROAD, BANGALORE BANGALORE Karnataka INDIA 560027; activity: Trading"
amrut-distilleries-pvt-ltd,"Amrut Distilleries Pvt. Ltd.,",India,in-mca,U51101KA1972PLC002246,AMRUT DISTILLERIES LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"Kambipura plant, Mysore Road; MCA status ACTIVE (2015 snapshot); registered 14-09-1972, ROC RoC-Bangalore, Karnataka; registered office 36,SAMPANGI TANK ROAD, BANGALORE BANGALORE Karnataka INDIA 560027; activity: Trading"
amrut-distillery,Amrut Distillery,India,in-mca,U51101KA1972PLC002246,AMRUT DISTILLERIES LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"Amrut Distilleries, Bengaluru (Kambipura plant); 2015 snapshot name is Amrut Distilleries Limited (now Private Limited). The pin sits at UB Tower, Diageo India's office, not the distillery; two other pins (amrut-distilleries-pvt-ltd, amrut-distilleries-private-limited) carry the plant and HQ; MCA status ACTIVE (2015 snapshot); registered 14-09-1972, ROC RoC-Bangalore, Karnataka; registered office 36,SAMPANGI TANK ROAD, BANGALORE BANGALORE Karnataka INDIA 560027; activity: Trading"
anheuser-busch-inbev-india-ltd-unit-spr-distilleries-pvt-ltd,Anheuser Busch InBev India Ltd (Unit: SPR Distilleries Pvt Ltd),India,in-mca,U15510KA1991PTC011544,SPR DISTILLERIES PRIVATE LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"SPR Distilleries, Maliyuru, T. Narasipura KA; the pin name says it is an AB InBev India unit; MCA status ACTIVE (2015 snapshot); registered 4-01-1991, ROC RoC-Bangalore, Karnataka; registered office EMBASSY SQUARE""; activity: Manufacturing (Food stuffs)"
ashoka-distillers-chemicals,Ashoka Distillers & Chemicals,India,in-mca,U24119HR1985PTC022672,ASHOKA DISTILLERS AND CHEMICALS PVT LTD,self,mca-bulk-name,high,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 3-12-1985, ROC RoC-Delhi, Haryana; registered office GELAB ROAD VILLAGE AND TEHSILHATHIN DISST FARIDABAD HARYANA Haryana INDIA (city agrees); activity: Manufacturing (Metals & Chemicals, and products thereof)"
bannari-amman-sugars-ltd-distillery-division,Bannari Amman Sugars Ltd (Distillery Division),India,in-mca,L15421TZ1983PLC001358,BANNARI AMMAN SUGARS LIMITED,operator,hand,high,,https://www.data.gov.in/catalog/company-master-data,"distillery division of a listed sugar company, Erode TN; MCA status ACTIVE (2015 snapshot); registered 1-12-1983, ROC RoC-Coimbatore, Tamil Nadu; registered office 1212,TRICHY ROAD, COIMBATORE COIMBATORE Tamil Nadu INDIA 641018; activity: Manufacturing (Food stuffs)"
brima-sagar-maharashtra-distilleries-ltd,Brima Sagar Maharashtra Distilleries Ltd,India,in-mca,L15420PN1933PLC133303,TILAKNAGAR INDUSTRIES LIMITED,group,hand,medium,,https://www.data.gov.in/catalog/company-master-data,"Brima Sagar Maharashtra Distilleries is a Tilaknagar Industries subsidiary (Mansion House brandy); MCA status ACTIVE (2015 snapshot); registered 29-07-1933, ROC RoC-Pune, Maharashtra; registered office P.O. TILAKNAGAR, TAL.SHRIRAMPUR, DIST. AHMEDNAGAR SHRIRAMPUR Maharashtra INDIA 413720; activity: Manufacturing (Food stuffs)"
brima-sagar-maharashtra-distilleries-ltd,Brima Sagar Maharashtra Distilleries Ltd,India,in-mca,U15532MH2008PLC184305,BRIMA SAGAR MAHARASHTRA DISTILLERIES LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"site is group-run per the hand row; name match is a lead; name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 4-07-2008, ROC RoC-Mumbai, Maharashtra; registered office 7TH, FLOOR VAMAN TECHNO CENTRE,MAROL MAKAWANA ROAD OFF. ANDHERI KURLA ROAD, ANDHERI -EAST ; activity: Manufacturing (Food stuffs)"
central-distillery-and-breweries-anheuser-busch-inbev-india-limited,"Central Distillery and Breweries, Anheuser Busch InBev India Limited",India,in-mca,U65990MH1988PLC049687,SABMILLER INDIA LIMITED,operator,hand,medium,,https://www.data.gov.in/catalog/company-master-data,"Central Distillery and Breweries, Meerut UP, named on the pin as an AB InBev India unit; the 2015 snapshot carries the pre-merger name SABMiller India Limited (renamed Anheuser Busch InBev India Limited after 2016); MCA status ACTIVE (2015 snapshot); registered 18-11-1988, ROC RoC-Mumbai, Maharashtra; registered office Unit No.301-302, Dynasty Business Park, B Wing 3rd Floor, Andheri Kurla Road, Andheri (Eas; activity: Finance"
chambal-breweries-distilleries-ltd,Chambal Breweries & Distilleries Ltd.,India,in-mca,L99999RJ1985PLC046460,CHAMBAL BREWERIES AND DISTILLERIES LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 28-03-1985, ROC RoC-Jaipur, Rajasthan; registered office A-7 Shopping Centre, Kota Kota Rajasthan INDIA 324007; activity: NA"
chandigarh-distillers-bottlers-ltd-cdb-group,Chandigarh Distillers & Bottlers Ltd. (CDB Group),India,in-mca,U15520PB1986PLC006814,CHANDIGARH DISTILLERS AND BOTTLERS LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"CDB group head office pin; MCA status ACTIVE (2015 snapshot); registered 23-04-1986, ROC RoC-Chandigarh, Punjab; registered office BANUR, TEH. MOHALI S A S NAGAR Punjab INDIA 140601; activity: Manufacturing (Food stuffs)"
dcm-shriram-ltd-distillery-unit-hariawan,DCM Shriram Ltd. Distillery unit-Hariawan,India,in-mca,L74899DL1989PLC034923,DCM SHRIRAM LIMITED,operator,hand,high,,https://www.data.gov.in/catalog/company-master-data,"DCM Shriram's Hariawan (Hardoi UP) sugar-distillery complex; MCA status ACTIVE (2015 snapshot); registered 6-02-1989, ROC RoC-Delhi, Delhi; registered office 5th Floor Kanchenjunga Building 18 Barakhamba Road NEW DELHI Delhi INDIA 110001; activity: Business Services"
dcm-shriram-ltd-distillery-unit-hariawan,DCM Shriram Ltd. Distillery unit-Hariawan,India,in-mca,L74899HR1989PLC137147,Investor Media Registered Office DCM Shriram Ltd.,self,website-regno,low,,https://www.dcmshriram.com/,"CIN printed on the distillery's website (https://www.dcmshriram.com/); not in the 2015 MCA snapshot (incorporated later or other state); name from page: 'Investor Media Registered Office DCM Shriram Ltd.'; page context: 'ty Investor Media Registered Office DCM Shriram Ltd. Plot No. 82, Sector 32, Institutional Area, Gurugram, Sadar Bazar, Gurgaon–122001, Hary'"
devraj-distillery-pvt-ltd,Devraj Distillery Pvt. Ltd.,India,in-mca,U15549UP2014PTC062406,DEVRAJ DISTILLERY PRIVATE LIMITED,self,mca-bulk-name,medium,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 3-02-2014, ROC RoC-Kanpur, Uttar Pradesh; registered office H.No. 428, B-3, Near Rammu ka Chauraha, Jatan BIJNOR BIJNOR Uttar Pradesh INDIA 246701 (city agrees); activity: Manufacturing (Food stuffs)"
distillery-lucknow,Distillery Lucknow,India,in-mca,U99999UP1981PTC005206,LUCKNOW BOTTLING CO. PVT LTD,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status AMALGAMATED (2015 snapshot); registered 20-02-1981, ROC RoC-Kanpur, Uttar Pradesh; registered office SWADESHI HOUSE, 16/14, CIVILLINES, KANPUR LINES, KANPUR Uttar Pradesh INDIA; activity: NA"
fullarton-distilleries,Fullarton Distilleries,India,in-mca,U15122MH2013PTC239296,FULLARTON DISTILLERIES PRIVATE LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"on the Goa Excise unit list (Ponda); 2015 file; MCA status ACTIVE (2015 snapshot); registered 4-01-2013, ROC RoC-Mumbai, Maharashtra; registered office 201 GREEN ACRES 61 B NARGIS DUTT ROAD PALI HILL BANDRA WEST MUMBAI Maharashtra INDIA 40003; activity: Manufacturing (Food stuffs)"
garden-court-distilleries-pvt-ltd,Garden Court Distilleries Pvt Ltd,India,in-mca,U15510MH1988PTC045769,GARDEN COURT DISTILLERIES PRIVATE LIMITED,self,mca-bulk-name,high,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 4-01-1988, ROC RoC-Mumbai, Maharashtra; registered office Unit No.303 & 304, Raheja Plaza, Shah Industrial Estate Area, Off Veera Desai Road, Andher (city agrees); activity: Manufacturing (Food stuffs)"
gemini-distilleries-goa-private-limited,Gemini Distilleries Goa Private Limited,India,in-mca,U51228GA1996PTC003395,GEMINI DISTILLERIES (GOA) PRIVATE LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"Sancoale industrial estate; on the Goa Excise unit list; MCA status ACTIVE (2015 snapshot); registered 9-10-1996, ROC RoC-Goa, Goa; registered office PHASE III/B, SANCOALEINDUSTRIAL ESTATE, ZUARI NAGAR, GOA 403 726 Goa INDIA; activity: Trading"
gwalior-distilleries-pvt-ltd,Gwalior Distilleries Pvt. Ltd.,India,in-mca,U45201MP1986PLC003319,GWALIOR DISTILLERIES LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 28-02-1986, ROC RoC-Gwalior, Madhya Pradesh; registered office ATER ROAD BHIND BHIND Madhya Pradesh INDIA 477001; activity: Construction"
gwalior-distilleries-pvt-ltd,Gwalior Distilleries Pvt. Ltd.,India,in-mca,U52392MP2001PTC014693,GWALIOR LIQUOR & BEVERAGES PRIVATE LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 8-06-2001, ROC RoC-Gwalior, Madhya Pradesh; registered office G-3 CHETAK PURIJHANSI ROAD GWALIOR M.P Madhya Pradesh INDIA 474006; activity: Trading"
hermes-distillery-pvt-ltd,Hermes Distillery Pvt Ltd.,India,in-mca,U15510KA2008PTC047379,HERMES DISTILLERY PRIVATE LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 6-08-2008, ROC RoC-Bangalore, Karnataka; registered office BC 92, """"Casa Ajmer"""" Church Road, Camp Belgaum Karnataka INDIA 590009; activity: Manufacturing (Food stuffs)"
inbrew-beverages-pvt-ltd-b-t-w-kbd-sugars-and-distilleries-pvt-ltd,Inbrew beverages pvt ltd B.T.W KBD sugars and distilleries pvt ltd.,India,in-mca,U15511KA1986PLC007432,KBD SUGARS & DISTILLERIES LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"pin name says Inbrew Beverages (incorporated after the 2015 snapshot) trading at the KBD Sugars and Distilleries site; MCA status ACTIVE (2015 snapshot); registered 28-01-1986, ROC RoC-Bangalore, Karnataka; registered office 9TH MILE, TUMKUR ROAD,BANGALORE BANGALORE Karnataka INDIA 560073; activity: Manufacturing (Food stuffs)"
kalpatharu-breweries-and-distilleries-pvt-ltd,Kalpatharu Breweries and Distilleries Pvt Ltd,India,in-mca,U15500KA2009PTC049677,KALPATHARU BREWERIES & DISTILLERIES PRIVATE LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 24-04-2009, ROC RoC-Bangalore, Karnataka; registered office NO.153, II MAIN SHESHADRIPURAM BANGALORE Karnataka INDIA 560020; activity: Manufacturing (Food stuffs)"
kals-distilleries-pvt-ltd,Kals Distilleries Pvt Ltd,India,in-mca,U74900TN2010PTC075863,KALS BREWERIES PRIVATE LIMITED,self,mca-bulk-name,medium,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 31-05-2010, ROC RoC-Chennai, Tamil Nadu; registered office 23/5, THANIKACHALAM ROAD T NAGAR CHENNAI Tamil Nadu INDIA 600017 (city agrees); activity: Business Services"
kals-distilleries-pvt-ltd,Kals Distilleries Pvt Ltd,India,in-mca,U15511TN2007PTC065347,KALS DISTILLERIES PRIVATE LIMITED,self,mca-bulk-name,medium,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 12-11-2007, ROC RoC-Chennai, Tamil Nadu; registered office 23/5, THANIKACHALAM ROAD, T.NAGAR CHENNAI Tamil Nadu INDIA 600017 (city agrees); activity: Manufacturing (Food stuffs)"
meher-distilleries,Meher Distilleries,India,in-mca,U51900MH1984PTC032459,MEHER DISTILLERIES PVT LTD,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 23-03-1984, ROC RoC-Mumbai, Maharashtra; registered office OLD CHINOY BUILDING275/E TARDEO ROAD MUMBAI Maharashtra INDIA 400007; activity: Trading"
modi-distillery-modi-sugar-mill,Modi Distillery Modi Sugar Mill,India,in-mca,L15429UP1932PLC000469,MODI INDUSTRIES LIMITED,operator,hand,medium,,https://www.data.gov.in/catalog/company-master-data,"Modi Distillery is a unit of Modi Industries, Modinagar UP; MCA status ACTIVE (2015 snapshot); registered 18-11-1932, ROC RoC-Kanpur, Uttar Pradesh; registered office P O MODI NAGARMODI NAGAR MODI NAGAR UTTAR PRADESH Uttar Pradesh INDIA 201204; activity: Manufacturing (Food stuffs)"
new-phaltan-distillery-factory,New Phaltan Distillery Factory,India,in-mca,U15400PN2013PLC148620,NEW PHALTAN SUGAR WORKS DISTILLERY DIVISION LIMITED,operator,hand,high,,https://www.data.gov.in/catalog/company-master-data,"the Suravadi/Phaltan plant itself; MCA status ACTIVE (2015 snapshot); registered 28-08-2013, ROC RoC-Pune, Maharashtra; registered office SAKHARWADI, TAL. PHALTAN DISTRICT SATARA SATARA Maharashtra INDIA 415522; activity: Manufacturing (Food stuffs)"
new-phaltan-sugar-works-distillery-division-ltd,New Phaltan Sugar Works Distillery Division Ltd,India,in-mca,U15421PN1985PLC037450,NEW PHALTAN SUGAR WORKS LTD,group,hand,high,,https://www.data.gov.in/catalog/company-master-data,"parent sugar company, Phaltan MH; MCA status ACTIVE (2015 snapshot); registered 10-09-1985, ROC RoC-Pune, Maharashtra; registered office AT & POST SAKHARWADITAL PHALTAN SAKHARWADI SATARA Maharashtra INDIA 415522; activity: Manufacturing (Food stuffs)"
new-phaltan-sugar-works-distillery-division-ltd,New Phaltan Sugar Works Distillery Division Ltd,India,in-mca,U15400PN2013PLC148620,NEW PHALTAN SUGAR WORKS DISTILLERY DIVISION LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"a separate company (2013) carrying the distillery division; pin geocoded to a Pune office; MCA status ACTIVE (2015 snapshot); registered 28-08-2013, ROC RoC-Pune, Maharashtra; registered office SAKHARWADI, TAL. PHALTAN DISTRICT SATARA SATARA Maharashtra INDIA 415522; activity: Manufacturing (Food stuffs)"
nirani-sugars-ltd-distillery,Nirani Sugars Ltd(Distillery),India,in-mca,U15421KA1995PLC019340,NIRANI SUGARS LIMITED,operator,hand,high,,https://www.data.gov.in/catalog/company-master-data,"distillery of a sugar company, Mudhol/Bagalkot KA; MCA status ACTIVE (2015 snapshot); registered 6-12-1995, ROC RoC-Bangalore, Karnataka; registered office KULALI CROSS, JAMKHANDI,MUDHOL, DIST.BAGALKOT. MUDHOL, DIST.BAGALKOT. Karnataka INDIA; activity: Manufacturing (Food stuffs)"
ocean-king-distillers,Ocean King Distillers,India,in-mca,,OCEANKING DISTILLERS PRIVATE LIMITED,self,hand,low,,https://www.data.gov.in/catalog/company-master-data,"Goa Excise lists 'M/s. Oceanking Distillers (Distillery/Winery/Bottling of CL)' under Salcete; company form not confirmed; legal name not found in the 2015 MCA snapshot, CIN needs an MCA21 lookup"
paul-john-distillery,Paul John Distillery,India,in-mca,U51228KA1996PTC021158,JOHN DISTILLERIES PRIVATE LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"Paul John single malt is made by John Distilleries at Cuncolim, Goa; Goa Excise lists 'M/s. John Distilleries Ltd. (Distillery/Winery)' under Excise Station Salcete/Cuncolim; company registered in Karnataka (Bengaluru); MCA status ACTIVE (2015 snapshot); registered 19-09-1996, ROC RoC-Bangalore, Karnataka; registered office 110, PANTHRAPALYA, MYSORE ROAD BANGALORE Karnataka INDIA 560039; activity: Trading"
puducherry-distilleries-limited,Puducherry Distilleries Limited,India,in-mca,U15511PY1971SGC000113,PUDUCHERRY DISTILLERIES LIMITED,self,mca-bulk-name,medium,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 12-8-1971, ROC , Pondicherry; registered office R.S.NO. 144 &145,ARIYAPALAYAM,VILLIANUR, 605110. Pondicherry INDIA 605110 (city agrees)"
radico-nv-distilleries-maharashtra-ltd,Radico NV Distilleries Maharashtra Ltd.,India,in-mca,L26941UP1983PLC027278,RADICO KHAITAN LIMITED,group,hand,high,,https://www.data.gov.in/catalog/company-master-data,"JV partner and brand owner; MCA status ACTIVE (2015 snapshot); registered 21-07-1983, ROC RoC-Kanpur, Uttar Pradesh; registered office BAREILLY ROAD RAMPUR UTTAR PRADESH Uttar Pradesh INDIA 244901; activity: Manufacturing (Metals & Chemicals, and products thereof)"
radico-nv-distilleries-maharashtra-ltd,Radico NV Distilleries Maharashtra Ltd.,India,in-mca,U15429MH2000PLC193208,RADICO NV DISTILLERIES MAHARASHTRA LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"Radico Khaitan / NV Distilleries joint venture, Aurangabad MH; MCA status ACTIVE (2015 snapshot); registered 3-11-2000, ROC RoC-Mumbai, Maharashtra; registered office D-192 to D-195, MIDC Shendra Five Star Industrial, Aurangabad Aurangabad Maharashtra INDIA; activity: Manufacturing (Food stuffs)"
rampur-distillery-a-unit-of-radico-khaitan-limited,Rampur Distillery (A Unit of Radico Khaitan Limited),India,in-mca,L26941UP1983PLC027278,RADICO KHAITAN LIMITED,self,hand,high,,https://www.data.gov.in/catalog/company-master-data,"Rampur Distillery is Radico Khaitan's own plant (Rampur UP); MCA status ACTIVE (2015 snapshot); registered 21-07-1983, ROC RoC-Kanpur, Uttar Pradesh; registered office BAREILLY ROAD RAMPUR UTTAR PRADESH Uttar Pradesh INDIA 244901; activity: Manufacturing (Metals & Chemicals, and products thereof)"
rock-and-storm-distilleries-pvt-ltd-head-office,Rock and Storm Distilleries,India,in-mca,U15549CH2013PTC034409,ROCK AND STORM LIQUORS PRIVATE LIMITED,self,mca-bulk-name,high,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 1.00; MCA status ACTIVE (2015 snapshot); registered 2-04-2013, ROC RoC-Chandigarh, Chandigarh; registered office UPPALS CENTRAL MALL, SHOP NO. 177-D INDUSTRIAL AREA, PHASE-1 CHANDIGARH Chandigarh INDIA 1; activity: Manufacturing (Food stuffs)"
seven-sisters-trade-and-distilleries-pvt-ltd,Seven Sisters Trade And Distilleries PVT.LTD.,India,in-mca,U51109AS2000PTC006137,SEVEN SISTER TRADE & DISTILLERIES PRIVATE LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 0.50; MCA status ACTIVE (2015 snapshot); registered 26-04-2000, ROC RoC-Shillong, Assam; registered office E P I P AMIMGAON, GUWAHATI Assam INDIA (city agrees); activity: Trading"
seven-sisters-trade-and-distilleries-pvt-ltd,Seven Sisters Trade And Distilleries PVT.LTD.,India,in-mca,U15137AS2012PTC011176,SEVEN SISTERS FOOD & BEVERAGES PRIVATE LIMITED,self,mca-bulk-name,low,,https://www.data.gov.in/catalog/company-master-data,"name jaccard 0.50; MCA status ACTIVE (2015 snapshot); registered 16-07-2012, ROC RoC-Shillong, Assam; registered office VILLAGE : ABHOYPUR MOUZA: SILA SINDURIGHOPA, AMINGAON NORTH GUWAHATI Assam INDIA 781031 (city agrees); activity: Manufacturing (Food stuffs)"
