slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
chita-distillery,Chita distillery,Japan,jp-houjin-bangou,6120001117949,サングレイン株式会社,operator,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Sungrain Ltd, Suntory subsidiary that runs the Chita grain distillery (Kitahama-machi, Chita); register-checked 20 Sep 2026: 大阪府大阪市東淀川区東中島１丁目１７－５ステュディオ新大阪８１６号 〒5330033; register record open; number assigned 2015-10-05"
chita-distillery,Chita distillery,Japan,jp-houjin-bangou,5180001094985,サントリー知多蒸溜所株式会社,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"shared premises only, names do not overlap; same 7-digit postcode as the pin and a drinks word in the name; 愛知県知多市北浜町１６番地 〒4780046; register record open; number assigned 2015-10-05"
dewa-distillery,出羽蒸留所／DEWA Distillery,Japan,jp-houjin-bangou,8390001016635,出羽蒸留所株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Dewa Distillery Co., Oguni; register address 小国町小坂町40-1 = pin address; pin website dewadistillery.com; register-checked 20 Sep 2026: 山形県西置賜郡小国町大字小国小坂町４０番地１ 〒9991363; register record open; number assigned 2021-10-13"
dewa-distillery,出羽蒸留所／DEWA Distillery,Japan,jp-houjin-bangou,7120003022972,出羽合同会社,self,kanji-name,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,kanji name equal after normalisation (出羽) but in another prefecture; 大阪府大阪市平野区加美北１丁目２３番２７号４０１号室 〒5470001; register record closed 2023-11-08 (reason code 01)
dewa-distillery,出羽蒸留所／DEWA Distillery,Japan,jp-houjin-bangou,3011802005307,有限会社出羽,self,kanji-name,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,kanji name equal after normalisation (出羽) but in another prefecture; 東京都葛飾区水元５丁目１５番１４号 〒1250032; register record open; number assigned 2015-10-05
dewa-distillery,出羽蒸留所／DEWA Distillery,Japan,jp-houjin-bangou,6011101047452,株式会社出羽,self,kanji-name,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,kanji name equal after normalisation (出羽) but in another prefecture; 東京都新宿区西新宿２丁目６番１号 〒1600023; register record open; number assigned 2015-10-05
dewa-distillery,出羽蒸留所／DEWA Distillery,Japan,jp-houjin-bangou,6390001014459,桜川酒造株式会社,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"shared premises only, names do not overlap; same 7-digit postcode as the pin and a drinks word in the name; 山形県西置賜郡小国町大字小国小坂町２１３番地 〒9991363; register record open; number assigned 2016-04-13"
dewa-distillery,出羽蒸留所／DEWA Distillery,Japan,jp-houjin-bangou,7390001013179,株式会社出羽,self,kanji-name,medium,,https://www.houjin-bangou.nta.go.jp/download/zenken/,kanji name equal after dropping generic words (出羽); 山形県酒田市両羽町５番地の４ 〒9980832; register record open; number assigned 2015-10-05
di-tripper-distillery,Di Tripper distillery ディ・トリッパー蒸留所,Japan,jp-houjin-bangou,3420003002188,株式会社BEHIND THE CASK,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Behind the Cask Co.; NTA whisky licence 2023, trading name ディ・トリッパー蒸留所, site 函館市元町31-20 = pin address; register-checked 20 Sep 2026: 北海道函館市元町３２番５号 〒0400054; register record open; number assigned 2020-09-15"
distillery-japan,ガイアフロー静岡蒸溜所,Japan,jp-houjin-bangou,2080001018230,ガイアフロー株式会社,group,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Gaiaflow Co., parent/importer; pin website gaiaflow.co.jp; register-checked 20 Sep 2026: 静岡県静岡市葵区落合５５５番地 〒4212223; register record open; number assigned 2015-10-05"
distillery-japan,ガイアフロー静岡蒸溜所,Japan,jp-houjin-bangou,6080001019910,ガイアフローディスティリング株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Gaiaflow Distilling Co., operating company of Shizuoka distillery (Ochiai, Aoi-ku); register-checked 20 Sep 2026: 静岡県静岡市葵区落合５５５番地 〒4212223; register record open; number assigned 2015-10-05"
distillery-japan-10,比嘉酒造,Japan,jp-houjin-bangou,4360002017481,有限会社比嘉酒造,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Higa Shuzo (Zanpa awamori), Yomitan; pin website zanpa.co.jp; register-checked 20 Sep 2026: 沖縄県中頭郡読谷村字長浜１０６１番地 〒9040324; register record open; number assigned 2015-10-05"
distillery-japan-10,比嘉酒造,Japan,jp-houjin-bangou,1360002018887,有限会社残波,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana ザンパ equals pin/domain token 'zanpa' but no drinks word and no postcode agreement (lead only); 沖縄県中頭郡読谷村字波平１７２０番地 〒9040322; register record open; number assigned 2015-10-05
distillery-japan-12,三岳酒造,Japan,jp-houjin-bangou,9340001009881,三岳酒造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Mitake Shuzo, Yakushima; pin website mitake-shochu.com; register-checked 20 Sep 2026: 鹿児島県熊毛郡屋久島町安房２６２５番地１９ 〒8914311; register record open; number assigned 2015-10-05"
distillery-japan-12,三岳酒造,Japan,jp-houjin-bangou,5340001006602,株式会社みたけ,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana ミタケ equals pin/domain token 'nitake' but no drinks word and no postcode agreement (lead only); 鹿児島県鹿児島市四元町１０９７番地１ 〒8992708; register record closed 2022-05-02 (reason code 11)
distillery-japan-13,The Kyoto Distillery,Japan,jp-houjin-bangou,2130001054294,株式会社京都蒸溜所,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,The Kyoto Distillery Co. (KI NO BI gin); pin website kinobigin.com; NTA spirits licence 2016 at 南区吉祥院; register-checked 20 Sep 2026: 京都府京都市中京区河原町通二条上る清水町３５８番地 〒6040911; register record open; number assigned 2015-10-05
distillery-japan-14,二世古酒造,Japan,jp-houjin-bangou,3430002057125,有限会社二世古酒造,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Niseko Shuzo Co., Kutchan; pin website niseko-shuzo.com; register-checked 20 Sep 2026: 北海道虻田郡倶知安町字旭４７番地 〒0440083; register record open; number assigned 2015-10-05"
distillery-japan-14,二世古酒造,Japan,jp-houjin-bangou,4430001051813,ニセコワイス観光株式会社,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,pin/domain token 'niseko' in register furigana ニセコワイスカンコウ; same postcode but no drinks word (lead only); 北海道虻田郡倶知安町字旭３９２番地 〒0440083; register record open; number assigned 2015-10-05
distillery-japan-14,二世古酒造,Japan,jp-houjin-bangou,8430001095476,Niseko Alice株式会社,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,pin/domain token 'niseko' in register furigana ニセコアリス; same postcode but no drinks word (lead only); 北海道虻田郡倶知安町字旭３２番地１ 〒0440083; register record open; number assigned 2025-10-16
distillery-japan-18,西酒造,Japan,jp-houjin-bangou,7340001005536,西酒造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Nishi Shuzo Co., Hioki; pin website nishi-shuzo.co.jp; register-checked 20 Sep 2026: 鹿児島県日置市吹上町与倉４９７０番地１７ 〒8993309; register record open; number assigned 2015-10-05"
distillery-japan-18,西酒造,Japan,jp-houjin-bangou,4140001078332,小西酒造株式会社,self,licence-houjin,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"法人番号 from NTA licence list r01 (発泡酒, site 伊丹市東有岡2丁目13番地, trading name '小西酒造株式会社 富士山蔵'); prefecture differs (pin 鹿児島県, register 兵庫県); 兵庫県伊丹市東有岡２丁目１３番地 〒6640845; register record open; number assigned 2015-10-05"
distillery-japan-18,西酒造,Japan,jp-houjin-bangou,1340001006903,西酒販株式会社,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,same 7-digit postcode as the pin and a drinks word in the name; 鹿児島県日置市吹上町与倉４９７０番地１７ 〒8993309; register record closed 2020-08-03 (reason code 11)
distillery-japan-18,西酒造,Japan,jp-houjin-bangou,8290001049876,西酒造株式会社,self,kanji-name,medium,,https://www.houjin-bangou.nta.go.jp/download/zenken/,kanji name equal once legal suffixes are removed (西酒造); 鹿児島県日置市吹上町与倉３１４２番１０ 〒8993309; register record closed 2020-08-03 (reason code 11)
distillery-japan-19,小正醸造日置蒸留所,Japan,jp-houjin-bangou,2340001000062,小正醸造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Komasa Jyozo Co., Hioki; the Hioki distillery is its main shochu site; pin website komasa.co.jp; register-checked 20 Sep 2026: 鹿児島県日置市日吉町日置３３０９番地 〒8993101; register record open; number assigned 2015-10-05"
distillery-japan-19,小正醸造日置蒸留所,Japan,jp-houjin-bangou,4340001024605,小正ホールディングス株式会社,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,pin/domain token 'konasa' in register furigana コマサホールディングス; same postcode but no drinks word (lead only); 鹿児島県日置市日吉町日置３３０９番地 〒8993101; register record open; number assigned 2022-04-05
distillery-japan-19,小正醸造日置蒸留所,Japan,jp-houjin-bangou,5340002004051,有限会社小正商店,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana コマサショウテン equals pin/domain token 'konasa' but no drinks word and no postcode agreement (lead only); 鹿児島県鹿児島市下荒田１丁目６番３号 〒8900056; register record open; number assigned 2015-10-05
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,3350001012675,霧島酒造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Kirishima Shuzo Co., Miyakonojo; pin website kirishima.co.jp; register-checked 20 Sep 2026: 宮崎県都城市下川東４丁目２８号１番 〒8850011; register record open; number assigned 2015-10-05"
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,1350002018491,有限会社霧島,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana キリシマ equals pin/domain token 'kirisina' but no drinks word and no postcode agreement (lead only); 宮崎県小林市南西方９６５番地１４ 〒8860005; register record open; number assigned 2015-10-05
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,1350003002081,合同会社霧島,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana キリシマ equals pin/domain token 'kirisina' but no drinks word and no postcode agreement (lead only); 宮崎県都城市山田町山田１１０３１番地１５ 〒8894601; register record open; number assigned 2015-10-05
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,2350003004309,合同会社きりしま,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana キリシマ equals pin/domain token 'kirisina' but no drinks word and no postcode agreement (lead only); 宮崎県都城市高野町１５８４番地 〒8850221; register record open; number assigned 2023-03-07
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,3350002018259,有限会社きりしま,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana キリシマ equals pin/domain token 'kirisina' but no drinks word and no postcode agreement (lead only); 宮崎県小林市野尻町三ケ野山３２７３番地 〒8860213; register record open; number assigned 2015-10-05
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,4350001010075,株式会社キリシマ,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana キリシマ equals pin/domain token 'kirisina' but no drinks word and no postcode agreement (lead only); 宮崎県えびの市大字原田１３９７番地４ 〒8894301; register record closed 2020-04-09 (reason code 01)
distillery-japan-2,Kirishima Shuzo,Japan,jp-houjin-bangou,5350001014785,株式会社KIRISHIMA,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana キリシマ equals pin/domain token 'kirisina' but no drinks word and no postcode agreement (lead only); 宮崎県都城市丸谷町２７２５番地１ 〒8851105; register record closed 2023-02-08 (reason code 01)
distillery-japan-20,小正醸造嘉之助蒸溜所,Japan,jp-houjin-bangou,2340001000062,小正醸造株式会社,group,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Komasa Jyozo, parent shochu house (Hioki); register-checked 20 Sep 2026: 鹿児島県日置市日吉町日置３３０９番地 〒8993101; register record open; number assigned 2015-10-05"
distillery-japan-20,小正醸造嘉之助蒸溜所,Japan,jp-houjin-bangou,9340001023759,小正嘉之助蒸溜所株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,Komasa Kanosuke Distillery Co.; pin website kanosuke.com; register-checked 20 Sep 2026: 鹿児島県日置市日吉町神之川８４５番地３ 〒8992421; register record open; number assigned 2021-05-17
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,3340001001910,さつま無双株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Satsuma Musou Co., Kagoshima city; pin website satsumamusou.co.jp; register-checked 20 Sep 2026: 鹿児島県鹿児島市七ツ島１丁目１番１７ 〒8910132; register record open; number assigned 2015-10-05"
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,1340001011960,株式会社さつま,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana サツマ equals pin/domain token 'satuna' but no drinks word and no postcode agreement (lead only); 鹿児島県阿久根市赤瀬川３８４３番地 〒8991611; register record open; number assigned 2015-10-05
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,5340003001782,合同会社SATSUMA,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana サツマ equals pin/domain token 'satuna' but no drinks word and no postcode agreement (lead only); 鹿児島県鹿児島市山下町１２番１２号一二三ビル２０８号 〒8920816; register record open; number assigned 2015-10-05
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,6340001022202,株式会社SATUMA,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana サツマ equals pin/domain token 'satuna' but no drinks word and no postcode agreement (lead only); 鹿児島県霧島市国分下井２０８４番地 〒8994463; register record open; number assigned 2019-08-13
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,6340002016319,有限会社薩摩,self,romaji-bridge,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,register furigana サツマ equals pin/domain token 'satuna' but no drinks word and no postcode agreement (lead only); 鹿児島県姶良市平松２２０３番地５ 〒8995652; register record open; number assigned 2015-10-05
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,7011501025528,株式会社honeyboy&co.,self,licence-houjin,medium,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"ambiguous: 2 companies match equally; 法人番号 from NTA licence list r04 (リキュール, site 鹿児島市荒田二丁目40番17号, trading name '株式会社honeyboy&co.Satsuma Craft'); 鹿児島県鹿児島市荒田２丁目４０－１７－１Ｆ 〒8900054; register record open; number assigned 2020-01-27"
distillery-japan-21,Satsuma Musou,Japan,jp-houjin-bangou,6340001012590,薩摩酒造株式会社,self,romaji-bridge,medium,,https://www.houjin-bangou.nta.go.jp/download/zenken/,ambiguous: 2 companies match equally; register furigana サツマシュゾウ equals pin/domain token 'satuna' once drinks words are removed; drinks word in name; 鹿児島県枕崎市立神本町２６番地 〒8980025; register record open; number assigned 2015-10-05
distillery-japan-22,薩摩酒造火の神蒸溜所,Japan,jp-houjin-bangou,6340001012590,薩摩酒造株式会社,operator,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Satsuma Shuzo, Makurazaki; Hinokami distillery licensed for whisky 2021 (NTA list); register-checked 20 Sep 2026: 鹿児島県枕崎市立神本町２６番地 〒8980025; register record open; number assigned 2015-10-05"
distillery-japan-23,佐多宗二商店,Japan,jp-houjin-bangou,7340002024584,有限会社佐多宗二商店,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Sata Soji Shoten (Akayane), Minamikyushu; pin website akayane.co.jp; register-checked 20 Sep 2026: 鹿児島県南九州市頴娃町別府４９１０番地 〒8910704; register record open; number assigned 2015-10-05"
distillery-japan-23,佐多宗二商店,Japan,jp-houjin-bangou,2340001012982,株式会社佐多酒販,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"shared premises only, names do not overlap; same 7-digit postcode as the pin and a drinks word in the name; 鹿児島県南九州市頴娃町別府４９１０番地 〒8910704; register record open; number assigned 2015-10-05"
distillery-japan-24,紅櫻蒸溜所,Japan,jp-houjin-bangou,5430001075258,紅櫻蒸溜所株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,Benizakura Distillery Co.; register address 札幌市南区澄川389-6 = pin address; pin website hlwhisky.co.jp (Hokkaido Liberty Whisky brand); register-checked 20 Sep 2026: 北海道札幌市南区澄川３８９番地６ 〒0050007; register record open; number assigned 2017-10-31
distillery-japan-24,紅櫻蒸溜所,Japan,jp-houjin-bangou,8010501040222,紅櫻株式会社,self,kanji-name,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,kanji name equal after normalisation (紅櫻) but in another prefecture; 東京都葛飾区鎌倉１丁目３５番１１号 〒1250053; register record open; number assigned 2016-11-02
distillery-japan-25,濱田酒造,Japan,jp-houjin-bangou,4340001009011,濵田酒造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Hamada Shuzo Co. (register spelling 濵田), Ichikikushikino (Denbee-gura); pin website hamadasyuzou.co.jp; register-checked 20 Sep 2026: 鹿児島県いちき串木野市湊町４丁目１番地 〒8992101; register record open; number assigned 2015-10-05"
distillery-japan-25,濱田酒造,Japan,jp-houjin-bangou,3340002017889,有限会社白石酒造,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"shared premises only, names do not overlap; same 7-digit postcode as the pin and a drinks word in the name; 鹿児島県いちき串木野市湊町１丁目３４２番地 〒8992101; register record open; number assigned 2015-10-05"
distillery-japan-25,濱田酒造,Japan,jp-houjin-bangou,4340001009036,若松酒造株式会社,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"shared premises only, names do not overlap; same 7-digit postcode as the pin and a drinks word in the name; 鹿児島県いちき串木野市湊町１丁目１８２番地 〒8992101; register record open; number assigned 2015-10-05"
distillery-japan-25,濱田酒造,Japan,jp-houjin-bangou,9340001009031,大和桜酒造株式会社,self,postcode-signal,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"shared premises only, names do not overlap; same 7-digit postcode as the pin and a drinks word in the name; 鹿児島県いちき串木野市湊町３丁目１２５番地 〒8992101; register record open; number assigned 2015-10-05"
distillery-japan-26,Takara Shuzo Shimabara Factory,Japan,jp-houjin-bangou,4130001014981,宝ホールディングス株式会社,group,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Takara Holdings, parent; register-checked 20 Sep 2026: 京都府京都市下京区四条通烏丸東入長刀鉾町２０番地 〒6008008; register record open; number assigned 2015-10-05"
distillery-japan-26,Takara Shuzo Shimabara Factory,Japan,jp-houjin-bangou,5130001024146,宝酒造株式会社,operator,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Takara Shuzo Co. (Kyoto HQ) runs the Shimabara plant, Nagasaki; register-checked 20 Sep 2026: 京都府京都市伏見区竹中町６０９番地 〒6128061; register record open; number assigned 2015-10-05"
distillery-japan-28,薩摩酒造 花渡川蒸溜所,Japan,jp-houjin-bangou,6340001012590,薩摩酒造株式会社,operator,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Satsuma Shuzo, Makurazaki; Kedogawa distillery (Meijigura); register-checked 20 Sep 2026: 鹿児島県枕崎市立神本町２６番地 〒8980025; register record open; number assigned 2015-10-05"
distillery-japan-29,奄美大島酒造,Japan,jp-houjin-bangou,5340001010471,奄美大島酒造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,Amami Oshima Shuzo (Jougo); pin website jougo.co.jp; register-checked 20 Sep 2026: 鹿児島県奄美市名瀬入舟町８番２１号 〒8940034; register record open; number assigned 2015-10-05
distillery-japan-3,Machida Shuzo,Japan,jp-houjin-bangou,4340001010737,町田酒造株式会社,self,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Machida Shuzo (Sato no Akebono), Amami; register-checked 20 Sep 2026: 鹿児島県大島郡龍郷町大勝３３２１番地 〒8940105; register record open; number assigned 2015-10-05"
distillery-japan-30,薩摩金山蔵,Japan,jp-houjin-bangou,4340001009011,濵田酒造株式会社,group,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Hamada Shuzo (濵田酒造), Ichikikushikino; Satsuma Kinzangura is its gold-mine site, run through 薩摩金山蔵株式会社 (kanji-name row); register-checked 20 Sep 2026: 鹿児島県いちき串木野市湊町４丁目１番地 〒8992101; register record open; number assigned 2015-10-05"
distillery-japan-30,薩摩金山蔵,Japan,jp-houjin-bangou,2340001008980,薩摩金山蔵株式会社,self,kanji-name,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,site is group-run per the hand row; name match is a lead; kanji name equal once legal suffixes are removed (薩摩金山蔵); 鹿児島県いちき串木野市野下１３６６５番地 〒8960073; register record open; number assigned 2015-10-05
distillery-japan-31,月光川蒸留所,Japan,jp-houjin-bangou,7390001006769,楯の川酒造株式会社,operator,hand,high,,https://www.houjin-bangou.nta.go.jp/download/zenken/,"Tatenokawa Shuzo, Sakata; Gakkogawa distillery (Yuza) is its gin/whisky site; pin website gakkogawa.com; register-checked 20 Sep 2026: 山形県酒田市山楯字清水田２７番地 〒9996724; register record open; number assigned 2015-10-05"
distillery-japan-31,月光川蒸留所,Japan,jp-houjin-bangou,5390001016729,月光川蒸留所株式会社,self,kanji-name,low,,https://www.houjin-bangou.nta.go.jp/download/zenken/,site is group-run per the hand row; name match is a lead; kanji name equal once legal suffixes are removed (月光川); 山形県飽海郡遊佐町菅里字菅野３７番地１４ 〒9998531; register record open; number assigned 2021-12-27
